Time,UID,PID,%usr,%system,%guest,%wait,%CPU,CPU,minflt/s,majflt/s,VSZ,RSS,%MEM,kB_rd/s,kB_wr/s,kB_ccwr/s,iodelay,Command
23时23分14秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分15秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分16秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,3.00,0.00,2790024,417156,10.53,0.00,12.00,0.00,0,java

23时23分17秒,1000,2918,0.00,1.00,0.00,0.00,0.51,1,0.00,0.00,2790024,417156,10.53,0.00,12.00,0.00,0,java

23时23分18秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分19秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分20秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分21秒,1000,2918,3.00,0.00,0.00,0.00,1.51,1,2.00,0.00,2790024,417156,10.53,0.00,8.00,0.00,0,java

23时23分22秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,2790024,417156,10.53,0.00,4.00,0.00,0,java

23时23分23秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分24秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分25秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,12.00,0.00,0,java

23时23分26秒,1000,2918,3.00,0.00,0.00,0.00,1.52,1,3.00,0.00,2790024,417156,10.53,0.00,12.00,0.00,0,java

23时23分27秒,1000,2918,13.00,0.00,0.00,0.00,6.47,1,5.00,1.00,2790024,417156,10.53,4.00,4.00,0.00,0,java

23时23分28秒,1000,2918,1.00,0.00,0.00,0.00,0.51,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分29秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分30秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分31秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,3.00,0.00,2790024,417156,10.53,0.00,12.00,0.00,0,java

23时23分32秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分33秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,12.00,0.00,0,java

23时23分34秒,1000,2918,1.00,0.00,0.00,0.00,0.50,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分35秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分36秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,2790024,417156,10.53,0.00,8.00,0.00,0,java

23时23分37秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,2790024,417156,10.53,0.00,4.00,0.00,0,java

23时23分38秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分39秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分40秒,1000,2918,1.00,0.00,0.00,0.00,0.50,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分41秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,2790024,417156,10.53,0.00,8.00,0.00,0,java

23时23分42秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分43秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,2790024,417156,10.53,0.00,12.00,0.00,0,java

23时23分44秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分45秒,1000,2918,1.00,0.00,0.00,0.00,0.50,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分46秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,2790024,417156,10.53,0.00,8.00,0.00,0,java

23时23分47秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分48秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分49秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,1.00,0.00,2790024,417156,10.53,0.00,4.00,0.00,0,java

23时23分50秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分51秒,1000,2918,0.00,1.00,0.00,0.00,0.51,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分52秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,3.00,0.00,2790024,417156,10.53,0.00,24.00,0.00,0,java

23时23分53秒,1000,2918,1.00,0.00,0.00,0.00,0.50,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分54秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分55秒,1000,2918,3.00,1.00,0.00,0.00,2.02,1,2.00,0.00,2790024,417156,10.53,0.00,12.00,0.00,0,java

23时23分56秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时23分57秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,2790024,417156,10.53,0.00,8.00,0.00,0,java

23时23分58秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,2.00,0.00,2790024,417156,10.53,0.00,4.00,0.00,0,java

23时23分59秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java

23时24分00秒,1000,2918,0.00,0.00,0.00,0.00,0.00,1,0.00,0.00,2790024,417156,10.53,0.00,0.00,0.00,0,java
